"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"550","RT @santiagomayer_: NEW: @VotersTomorrow is teaming up with @Plus1_Vote to help provide free Uber rides to and from polling places in Georg…",FALSE,0,NA,2022-11-30 02:47:20,FALSE,NA,"1597784313894166528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CCFunShine",137,TRUE,FALSE,NA,NA
"551","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:47:16,FALSE,NA,"1597784297632518144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RVsaluki",50,TRUE,FALSE,NA,NA
"552","Uber eats delivery fees be making no sense",FALSE,1,NA,2022-11-30 02:47:13,FALSE,NA,"1597784285444210688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DontH3r",0,FALSE,FALSE,NA,NA
"553","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:47:07,FALSE,NA,"1597784259657601026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crapeman1233",3510,TRUE,FALSE,NA,NA
"554","RT @mbtrafficlaw: Free visa debit card to cover your next gas station visit and 2 Uber gift cards!!

Like this post and subscribe to my fre…",FALSE,0,NA,2022-11-30 02:47:06,FALSE,NA,"1597784256117231616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dr_Alexander_w",24,TRUE,FALSE,NA,NA
"555","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:47:00,FALSE,NA,"1597784231098585089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nohoesalvin",3510,TRUE,FALSE,NA,NA
"556","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:46:52,FALSE,NA,"1597784197355433984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrishnaOffl_",276,TRUE,FALSE,NA,NA
"557","RT @aktivatedtv: YBNL’s newest signee; Uber-talented recording artist, songwriter &amp; producer @senthmusic brings an exclusive acoustic perfo…",FALSE,0,NA,2022-11-30 02:46:43,FALSE,NA,"1597784158306467841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amazingklef",1,TRUE,FALSE,NA,NA
"558","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:46:37,FALSE,NA,"1597784134151442435",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nights_With_Nyx",3257,TRUE,FALSE,NA,NA
"559","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:46:35,FALSE,NA,"1597784124797833218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Florrrgomezz_",3510,TRUE,FALSE,NA,NA
"560","My Uber betta kno how to buss Dey ass drivin lik dis",FALSE,0,NA,2022-11-30 02:46:34,FALSE,NA,"1597784119840497664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BussinSwerves",0,FALSE,FALSE,NA,NA
"561","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:46:23,FALSE,NA,"1597784075078537216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Somweirdo",3510,TRUE,FALSE,NA,NA
"562","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:46:18,FALSE,NA,"1597784055600525313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BillyIsASilly",3510,TRUE,FALSE,NA,NA
"563","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:46:17,FALSE,NA,"1597784047664914432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlueSkyDays17",3257,TRUE,FALSE,NA,NA
"564","did y’all know Uber had a social media network?",FALSE,0,NA,2022-11-30 02:46:10,FALSE,NA,"1597784022146768897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","navyplush",0,FALSE,FALSE,NA,NA
"565","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:45:49,FALSE,NA,"1597783932333793281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nascakess",3510,TRUE,FALSE,NA,NA
"566","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:45:47,FALSE,NA,"1597783924029394945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeannegodf",3257,TRUE,FALSE,NA,NA
"567","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:45:44,FALSE,NA,"1597783912138571776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maniaxedition",3510,TRUE,FALSE,NA,NA
"568","RT @catecadell: “But I'll just alternate apps to communicate then” nope – here a 2022 proc doc describes a standard Chinese police phone fo…",FALSE,0,NA,2022-11-30 02:45:28,FALSE,NA,"1597783845423620097",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","shinkochan",49,TRUE,FALSE,NA,NA
"569","@mari200o Me and my imaginary life in a Uber/lyft ❤️",FALSE,0,"mari200o",2022-11-30 02:45:28,FALSE,"1597482316233777152","1597783842471178240","1242190273180033030","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssasmac",0,FALSE,FALSE,NA,NA
"570","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:45:27,FALSE,NA,"1597783839010873344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdanNelson",3257,TRUE,FALSE,NA,NA
"571","@The_Uber_Geek Because he just got there doesn't know how the world works yet and she does",FALSE,0,"The_Uber_Geek",2022-11-30 02:45:25,FALSE,"1597720000416010240","1597783832350294016","1365746380233469958","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","animezoey",0,FALSE,FALSE,NA,NA
"572","RT @bsk5496: Noww thats a screammmer! Swaaaggg written all over with Vijay, Thalapathy swag this! Andha hand la tea glass giving a local fl…",FALSE,0,NA,2022-11-30 02:45:10,FALSE,NA,"1597783769796079616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsme_santhoshg",51,TRUE,FALSE,NA,NA
"573","Like if you are a charity that
-doesn't own property
-takes in only donations
-only from people who are not uber we… https://t.co/Eozt2hDMA2",FALSE,1,"hyperplanes",2022-11-30 02:45:10,TRUE,"1597782684692254721","1597783768877527040","1333052750","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hyperplanes",0,FALSE,FALSE,NA,NA
"574","@Uber MY TRIP WAS AT 10 AM FROM MICHIGAN NOT NO GOT DAM SAN FRANSISCO CA, I WANT MY FUCKING MONEY BACK NOOOOOOWA WT… https://t.co/hR9cWH0oix",FALSE,0,"Uber",2022-11-30 02:45:08,TRUE,NA,"1597783761508179968","19103481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tyrastarr6",0,FALSE,FALSE,NA,NA
"575","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:44:54,FALSE,NA,"1597783701420929024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WarriusDillie",3510,TRUE,FALSE,NA,NA
"576","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:44:50,FALSE,NA,"1597783683708375040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoJiven",50,TRUE,FALSE,NA,NA
"577","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:44:47,FALSE,NA,"1597783672396328962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mellowedat53",3257,TRUE,FALSE,NA,NA
"578","@LeaVerou @turo The Uber model it looks like? Subsidise so you can saturate the market, then put up your prices to… https://t.co/KaGX5woj6S",FALSE,0,"LeaVerou",2022-11-30 02:44:44,TRUE,"1597764875593605120","1597783658886070272","22199970","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZachInglis",0,FALSE,FALSE,NA,NA
"579","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:44:42,FALSE,NA,"1597783650531438592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maractusstan",3510,TRUE,FALSE,NA,NA
"580","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:44:40,FALSE,NA,"1597783644751663105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NasNJ4",3510,TRUE,FALSE,NA,NA
"581","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:44:35,FALSE,NA,"1597783620504416256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xMit540x",3510,TRUE,FALSE,NA,NA
"582","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:44:31,FALSE,NA,"1597783605279068160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","taphiess",3510,TRUE,FALSE,NA,NA
"583","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:44:31,FALSE,NA,"1597783603475537922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigzaddypuff",3510,TRUE,FALSE,NA,NA
"584","@msheuslayer I am fully aware of the consequences of putting my gorgeous face on the internet...",FALSE,1,"msheuslayer",2022-11-30 02:44:28,FALSE,"1597783114092515328","1597783594310991873","1506077963472842753","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The_Uber_Geek",0,FALSE,FALSE,NA,NA
"585","@progavalanche @KeithGrant09 @JoJoFromJerz 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽🌊🌊🌊🌊🌊🌊🌊🌊🌊💙💙💙💙💙💙💙💙💙thank you Uber♥️",FALSE,1,"progavalanche",2022-11-30 02:44:23,FALSE,"1597693675189940224","1597783573582336000","1228805862363455489","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuanitaLoomis3",0,FALSE,FALSE,NA,NA
"586","@ScanmyphotosC We're here to assist. Please send us a DM with the phone number associated with your Uber account, s… https://t.co/KkbRaovLtO",FALSE,0,"ScanmyphotosC",2022-11-30 02:44:15,TRUE,"1597782422846046210","1597783536085475328","1350243407935881223","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"587","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:44:14,FALSE,NA,"1597783532088094720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ralyks_f",3510,TRUE,FALSE,NA,NA
"588","@JoeCFC__ Menulog/Just now is clear of Uber eats",FALSE,0,"JoeCFC__",2022-11-30 02:44:12,FALSE,"1597760623978299393","1597783525935108096","1287433335787200513","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChelsForLife32",0,FALSE,FALSE,NA,NA
"589","@ZadokSzn @dinosaurs1969 are you ok?",FALSE,0,"ZadokSzn",2022-11-30 02:44:12,FALSE,"1597431483764920320","1597783524480024577","1274544384046964736","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The_Uber_Necc",0,FALSE,FALSE,NA,NA
"590","@TheJuniorSchool is uber proud of Ms. Bynum! https://t.co/f4iKcUuTmW",FALSE,0,"TheJuniorSchool",2022-11-30 02:44:11,FALSE,NA,"1597783523091705856","1550322878540877825","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vhsaldana",0,FALSE,FALSE,NA,NA
"591","RT @Plus1_Vote: ✔️Arizona
✔️Georgia
✔️Ohio
✔️Pennsylvania 
✔️Wisconsin

It’s Election Day! 

We are providing free, round-trip Uber rides t…",FALSE,0,NA,2022-11-30 02:44:11,FALSE,NA,"1597783522500317184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DossmerGal",578,TRUE,FALSE,NA,NA
"592","@divbugs We understand that you want your issue to be resolved, and we assure you that our support team works throu… https://t.co/5uFGxOs5OR",FALSE,0,"divbugs",2022-11-30 02:44:03,TRUE,"1597775092867813376","1597783486504599553","1301317376923840512","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"593","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:43:58,FALSE,NA,"1597783468565757952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","little__f0ot",3510,TRUE,FALSE,NA,NA
"594","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:43:56,FALSE,NA,"1597783457463427072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Legion14301713",3510,TRUE,FALSE,NA,NA
"595","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:43:56,FALSE,NA,"1597783456754585600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SpaceTiger00",50,TRUE,FALSE,NA,NA
"596","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:43:55,FALSE,NA,"1597783455664070656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaazutg",3510,TRUE,FALSE,NA,NA
"597","it must be mandatory for Uber drivers to listen to church and gospel stations while they drive",FALSE,0,NA,2022-11-30 02:43:46,FALSE,NA,"1597783417143410689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valeriehoffmann",0,FALSE,FALSE,NA,NA
"598","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:43:46,FALSE,NA,"1597783416447066112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TruthFrqncyNews",50,TRUE,FALSE,NA,NA
"599","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:43:45,FALSE,NA,"1597783413968490497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christianicole_",3511,TRUE,FALSE,NA,NA
"600","@1stRuleHoles Thanks for reaching out. We are currently reviewing your concern and will be in touch via in-app and… https://t.co/2LE6U8k04p",FALSE,0,"1stRuleHoles",2022-11-30 02:43:45,TRUE,"1597774214194688001","1597783413502664706","23890856","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"601","RT @brycryfry: okay, part two! will we reach the goal? (if we do i hope it won't be uber quick like last time that was on me i set the bar…",FALSE,0,NA,2022-11-30 02:43:41,FALSE,NA,"1597783396994121728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shas69_",208,TRUE,FALSE,NA,NA
"602","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:43:40,FALSE,NA,"1597783391147290625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dpmchale",50,TRUE,FALSE,NA,NA
"603","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:43:36,FALSE,NA,"1597783375334756352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sp00kyjeff",3511,TRUE,FALSE,NA,NA
"604","RT @tweet4anna: 2021. A beautiful Christmas market in Kyiv, Ukraine in front of St. Sophia Cathedral. https://t.co/WrW7RaFP8S",FALSE,0,NA,2022-11-30 02:43:29,FALSE,NA,"1597783343374168065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ronaldo_uber",133,TRUE,FALSE,NA,NA
"605","RT @JonChristman: @SISTheeStallion @carebearscare91 @SolitarySpiral I don’t know if NYPD would count me in these 40 victims but I filed a p…",FALSE,0,NA,2022-11-30 02:43:23,FALSE,NA,"1597783321052078080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VenusCuffs",1,TRUE,FALSE,NA,NA
"606","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:43:18,FALSE,NA,"1597783298885156865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","homogreusome",3511,TRUE,FALSE,NA,NA
"607","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:43:11,FALSE,NA,"1597783271567335424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mskeelyserra",3257,TRUE,FALSE,NA,NA
"608","@inkedtater Strange looking Uber",FALSE,0,"inkedtater",2022-11-30 02:43:10,FALSE,"1597781917302038530","1597783263585918976","14481812","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcsuggafree",0,FALSE,FALSE,NA,NA
"609","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:43:07,FALSE,NA,"1597783254400372736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","matnorwo",50,TRUE,FALSE,NA,NA
"610","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:43:02,FALSE,NA,"1597783233756004354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aude_Mars",3511,TRUE,FALSE,NA,NA
"611","@4G_b4nny solo ubers are lowkey goated in situations where a favorable uber exchange is the vibe",FALSE,4,"4G_b4nny",2022-11-30 02:43:01,FALSE,"1597778425975971840","1597783229477826561","733836968","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hot666boy420",0,FALSE,FALSE,NA,NA
"612","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:42:48,FALSE,NA,"1597783171529347072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdemolaHOA",3511,TRUE,FALSE,NA,NA
"613","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:42:46,FALSE,NA,"1597783165598568448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AS_Twts",50,TRUE,FALSE,NA,NA
"614","@Uber are you having a laugh or generally deluded https://t.co/f24dCFrPys",FALSE,0,"Uber",2022-11-30 02:42:45,FALSE,NA,"1597783162414780416","19103481","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","majidkhan786uk",0,FALSE,FALSE,NA,NA
"615","@TheLeadCNN @jaketapper @sarasidnerCNN It’s hard to look at that bunch and think “uber race.”",FALSE,2,"TheLeadCNN",2022-11-30 02:42:44,FALSE,"1597778354916278272","1597783155951685632","1176994477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danjocash",0,FALSE,FALSE,NA,NA
"616","RT @bsk5496: Noww thats a screammmer! Swaaaggg written all over with Vijay, Thalapathy swag this! Andha hand la tea glass giving a local fl…",FALSE,0,NA,2022-11-30 02:42:42,FALSE,NA,"1597783149865742337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrendsForVijay",51,TRUE,FALSE,NA,NA
"617","Boycott @Uber",FALSE,0,NA,2022-11-30 02:42:37,FALSE,NA,"1597783128055103490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bidenisapos123",0,FALSE,FALSE,NA,NA
"618","@Braden2baseball @becerra_temo @ty_uber @GNalu12 @ethanhott_ @Cortjett11 @trevmo303 @GabeSpringer9 @Aidan_Keenan13… https://t.co/ocram9jieF",FALSE,0,"Braden2baseball",2022-11-30 02:42:37,TRUE,NA,"1597783126830612480","820144017451208705","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","huskers2k22",0,FALSE,FALSE,NA,NA
"619","@The_Uber_Geek holy crap that's meme worthy, you could be compared to AZ right now for funny faces",FALSE,2,"The_Uber_Geek",2022-11-30 02:42:34,FALSE,"1597700244405653504","1597783114092515328","1365746380233469958","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","msheuslayer",0,FALSE,FALSE,NA,NA
"620","RT @FriedmanGrace: One of the biggest deterrents for young voters is transportation — that’s why @VotersTomorrow &amp; @Plus1_Vote teamed up to…",FALSE,0,NA,2022-11-30 02:42:34,FALSE,NA,"1597783113601777665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bookcrossingfan",50,TRUE,FALSE,NA,NA
"621","@Victorshi2020 @MeidasTouch @VotersTomorrow A Public Service! Thanks Uber.",FALSE,0,"Victorshi2020",2022-11-30 02:42:32,FALSE,"1597674409489477632","1597783104739225600","1084468387491790848","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ej34600141",0,FALSE,FALSE,NA,NA
"622","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:42:31,FALSE,NA,"1597783103250239490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinesh11887",276,TRUE,FALSE,NA,NA
"623","YBNL’s newest signee; Uber-talented recording artist, songwriter &amp; producer @senthmusic brings an exclusive acousti… https://t.co/pyxxaFAs0k",FALSE,0,NA,2022-11-30 02:42:28,TRUE,NA,"1597783090155651073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aktivatedtv",1,FALSE,FALSE,NA,NA
"624","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:42:25,FALSE,NA,"1597783078134767616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexsan54831452",276,TRUE,FALSE,NA,NA
"625","My Uber driver def caught on to me being 💅🏼 bc he went from playing country to @kimpetras a few minutes into the ride",FALSE,2,NA,2022-11-30 02:42:20,FALSE,NA,"1597783056571826176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MouthPapi",0,FALSE,FALSE,NA,NA
"626","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:42:14,FALSE,NA,"1597783031640920064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LastNameHouse",3511,TRUE,FALSE,NA,NA
"627","@saint_uber_hero Believe in love 

Love in life",FALSE,1,"saint_uber_hero",2022-11-30 02:42:13,FALSE,"1597754901417062401","1597783024783052800","1549570962076495872","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fred_bf",0,FALSE,FALSE,NA,NA
"628","My Uber driver yesterday tried to bully me into cheating on my man lmfaooooo man drop me off to get my teeth fixed… https://t.co/ZXAEWcx2XK",FALSE,0,NA,2022-11-30 02:41:57,TRUE,NA,"1597782957292662785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tsunadee420",0,FALSE,FALSE,NA,NA
"629","RT @vodkaenjoyer2: Her: You're calling an uber home right? https://t.co/hRrkNkR1cM",FALSE,0,NA,2022-11-30 02:41:54,FALSE,NA,"1597782947259568130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BPL7000",5,TRUE,FALSE,NA,NA
"630","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:41:52,FALSE,NA,"1597782939047428096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","deejayedee",3257,TRUE,FALSE,NA,NA
"631","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:41:48,FALSE,NA,"1597782921993076736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iiikmaal",3511,TRUE,FALSE,NA,NA
"632","if you’re a scary driver please uber",FALSE,0,NA,2022-11-30 02:41:47,FALSE,NA,"1597782919094812672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ramimalekeyes",0,FALSE,FALSE,NA,NA
